customer_id,first_order_date,last_order_date,frequency,monetary,avg_order_value,total_discount_amount,coupon_order_count,distinct_shipping_countries,first_order_channel,last_order_channel,total_items,gross_item_revenue,gross_item_profit,distinct_categories,distinct_products,primary_category,primary_category_revenue,primary_category_profit,primary_category_quantity,primary_category_orders,first_touch_channel,first_touch_campaign_id,country,device_type,is_subscribed,category_cycle_label,recency_days,customer_age_days,purchase_span_days,repeat_purchase_flag,discount_usage_rate,profit_margin,monetary_percentile_in_category,monetary_score,recency_score,recency_status,frequency_score,frequency_stage,r_high,f_high,m_high,rfm_code,rfm_segment
cust_286d772a,2024-08-27 10:28:00,2024-08-27 10:28:00,1,136.39,136.39,0.0,0,1,organic,organic,1,136.39,78.72999999999999,1,1,home,136.39,78.72999999999999,1,1,organic,,us,desktop,True,long_replacement_cycle,126,126,0,0,0.0,0.5772417332649021,0.6729411764705883,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_288f6f40,2024-10-10 11:36:48,2024-10-10 11:36:48,1,452.44,452.44,0.0,0,1,organic,organic,4,452.44,197.3,1,2,home,452.44,197.3,4,1,organic,,de,desktop,False,long_replacement_cycle,82,82,0,0,0.0,0.4360799221996287,0.9952941176470588,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_28982142,2024-05-26 10:07:40,2024-05-26 10:07:40,1,189.07,189.07,0.0,0,1,direct,direct,2,189.07,50.35,1,2,electronics,189.07,50.35,2,1,google,camp_b56ba8b5,uk,mobile,False,very_long_replacement_cycle,219,219,0,0,0.0,0.2663034854815677,0.7833333333333333,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_28990bfa,2024-09-03 20:55:24,2024-09-03 20:55:24,1,42.13,42.13,0.0,0,1,direct,direct,1,28.64,11.16,1,1,electronics,28.64,11.16,1,1,google,camp_ae989624,de,mobile,False,very_long_replacement_cycle,119,119,0,0,0.0,0.38966480446927376,0.043333333333333335,1,5,fresh,1,one_time_buyer,1,0,0,511,一般发展用户
cust_28d73f07,2024-09-11 19:33:51,2024-09-11 19:33:51,1,26.88,26.88,0.0,0,1,meta,meta,1,18.5,12.280000000000001,1,1,fashion,18.5,12.280000000000001,1,1,meta,camp_c73eb6e5,us,desktop,False,seasonal_cycle,111,111,0,0,0.0,0.6637837837837839,0.00909090909090909,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_28e310a3,2024-11-30 07:24:17,2024-11-30 07:24:17,1,53.21,53.21,0.0,0,1,tiktok,tiktok,1,45.91,23.069999999999997,1,1,home,45.91,23.069999999999997,1,1,tiktok,camp_e73d05e8,us,desktop,False,long_replacement_cycle,31,31,0,0,0.0,0.5025049008930516,0.19058823529411764,1,5,fresh,1,one_time_buyer,1,0,0,511,一般发展用户
cust_28e809b2,2024-07-19 09:05:38,2024-07-19 09:05:38,1,87.42,87.42,0.0,0,1,google,google,1,77.03,24.72,1,1,sports,77.03,24.72,1,1,google,camp_c61993b6,uk,mobile,False,medium_replacement_cycle,165,165,0,0,0.0,0.3209139296378034,0.5481727574750831,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_28f5b0ae,2024-12-10 06:21:44,2024-12-10 06:21:44,1,96.1,96.1,16.96,1,1,google,google,1,113.06,50.96,1,1,home,113.06,50.96,1,1,google,camp_c267b0f7,uk,mobile,False,long_replacement_cycle,21,21,0,0,1.0,0.45073412347426145,0.4376470588235294,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_28f60767,2024-02-01 13:35:44,2024-02-01 13:35:44,1,45.53,45.53,0.0,0,1,direct,direct,1,31.75,17.34,1,1,fashion,31.75,17.34,1,1,organic,,fr,mobile,True,seasonal_cycle,334,334,0,0,0.0,0.5461417322834645,0.12272727272727273,1,1,dormant,1,one_time_buyer,0,0,0,111,低价值流失用户
cust_292456f5,2024-11-10 09:49:43,2024-11-10 09:49:43,1,106.65,106.65,0.0,0,1,meta,meta,2,106.65,44.2,1,2,home,106.65,44.2,2,1,meta,camp_3ff821f0,us,mobile,False,long_replacement_cycle,51,51,0,0,0.0,0.4144397562119081,0.4776470588235294,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_2924e0aa,2024-08-11 09:31:59,2024-08-11 09:31:59,1,242.98,242.98,27.0,1,1,meta,meta,3,269.97,143.82999999999998,2,2,fashion,139.28,67.32000000000001,2,1,meta,camp_59027871,fr,tablet,True,seasonal_cycle,142,142,0,0,1.0,0.5327628995814349,0.9522727272727273,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_2925af18,2024-02-14 08:36:05,2024-02-14 08:36:05,1,232.09,232.09,0.0,0,1,organic,organic,3,232.07999999999998,117.57,1,1,home,232.07999999999998,117.57,3,1,organic,,us,mobile,False,long_replacement_cycle,321,321,0,0,0.0,0.5065925542916235,0.8658823529411764,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_292dd69d,2024-08-08 20:23:01,2024-08-08 20:23:01,1,82.56,82.56,0.0,0,1,google,google,1,82.56,44.57,1,1,fashion,82.56,44.57,1,1,google,camp_897fdbdc,de,desktop,False,seasonal_cycle,145,145,0,0,0.0,0.5398498062015504,0.3886363636363636,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_295285b8,2024-05-15 07:06:43,2024-05-15 07:06:43,1,65.41,65.41,0.0,0,1,direct,direct,1,51.62,35.839999999999996,1,1,beauty,51.62,35.839999999999996,1,1,direct,,fr,desktop,False,short_consumption_cycle,230,230,0,0,0.0,0.694304533126695,0.5085158150851582,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_299555cc,2024-03-22 19:15:07,2024-03-22 19:15:07,1,32.87,32.87,0.0,0,1,meta,meta,2,24.26,17.200000000000003,1,1,beauty,24.26,17.200000000000003,2,1,meta,camp_f214b6b2,us,mobile,False,short_consumption_cycle,284,284,0,0,0.0,0.7089859851607585,0.10583941605839416,1,1,dormant,1,one_time_buyer,0,0,0,111,低价值流失用户
cust_29ca4a95,2024-09-13 07:22:37,2024-09-13 07:22:37,1,465.53,465.53,0.0,0,1,organic,organic,5,465.53000000000003,164.25,2,2,electronics,337.59000000000003,113.25,3,1,organic,,de,desktop,False,very_long_replacement_cycle,109,109,0,0,0.0,0.3528236633514489,0.98,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_29e4cd1f,2024-09-01 08:45:41,2024-09-01 08:45:41,1,121.72,121.72,21.48,1,1,direct,direct,1,143.2,74.24,1,1,home,143.2,74.24,1,1,organic,,ca,desktop,False,long_replacement_cycle,121,121,0,0,1.0,0.5184357541899441,0.5858823529411765,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_29eb162a,2024-12-07 08:10:34,2024-12-07 08:10:34,1,174.23,174.23,0.0,0,1,meta,meta,2,174.24,104.58000000000001,1,1,fashion,174.24,104.58000000000001,2,1,meta,camp_652ac869,us,desktop,False,seasonal_cycle,24,24,0,0,0.0,0.600206611570248,0.865909090909091,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_29fde014,2024-04-23 19:41:07,2024-04-23 19:41:07,1,115.54,115.54,0.0,0,1,direct,direct,1,115.54,41.13000000000001,1,1,electronics,115.54,41.13000000000001,1,1,meta,camp_b54aeb84,us,mobile,False,very_long_replacement_cycle,252,252,0,0,0.0,0.35598061277479665,0.47,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_2a185153,2024-12-20 12:19:00,2024-12-20 12:19:00,1,121.67,121.67,12.56,1,1,google,google,3,125.64000000000001,37.23000000000001,1,1,electronics,125.64000000000001,37.23000000000001,3,1,google,camp_ee4c6df6,us,mobile,False,very_long_replacement_cycle,11,11,0,0,1.0,0.2963228271251194,0.5066666666666667,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_2a24c86e,2024-12-07 10:14:52,2024-12-07 10:14:52,1,158.68,158.68,0.0,0,1,meta,meta,3,158.67000000000002,85.96000000000001,2,2,beauty,101.12,60.92,2,1,meta,camp_2dd05438,de,mobile,True,short_consumption_cycle,24,24,0,0,0.0,0.5417533245099893,0.9440389294403893,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_2a336d20,2024-07-16 14:07:23,2024-07-16 14:07:23,1,58.8,58.8,0.0,0,1,direct,direct,1,49.37,37.19,1,1,beauty,49.37,37.19,1,1,direct,,us,mobile,True,short_consumption_cycle,168,168,0,0,0.0,0.7532914725541827,0.4257907542579075,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_2a5ad54f,2024-08-14 23:24:30,2024-08-14 23:24:30,1,104.76,104.76,0.0,0,1,google,google,1,104.76,43.74,1,1,electronics,104.76,43.74,1,1,google,camp_d5c17b50,us,desktop,True,very_long_replacement_cycle,139,139,0,0,0.0,0.4175257731958763,0.43333333333333335,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_2a6fdb80,2024-03-30 17:08:28,2024-03-30 17:08:28,1,136.37,136.37,0.0,0,1,direct,direct,2,122.92,39.14,1,1,sports,122.92,39.14,2,1,email,,uk,tablet,False,medium_replacement_cycle,276,276,0,0,0.0,0.31841848356654734,0.7906976744186046,4,3,cooling,1,one_time_buyer,0,0,1,314,重要唤回用户
cust_2a7ed6d2,2024-01-03 08:23:34,2024-01-03 08:23:34,1,37.07,37.07,2.32,1,1,direct,direct,1,23.17,15.280000000000001,1,1,beauty,23.17,15.280000000000001,1,1,organic,,de,mobile,True,short_consumption_cycle,363,363,0,0,1.0,0.6594734570565386,0.16058394160583941,1,1,dormant,1,one_time_buyer,0,0,0,111,低价值流失用户
cust_2a91dee4,2024-02-02 10:17:59,2024-02-02 10:17:59,1,90.87,90.87,10.1,1,1,direct,direct,1,100.97,39.949999999999996,1,1,electronics,100.97,39.949999999999996,1,1,direct,,fr,desktop,True,very_long_replacement_cycle,333,333,0,0,1.0,0.39566207784490437,0.3416666666666667,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_2aa805c4,2024-11-24 20:07:24,2024-11-24 20:07:24,1,29.72,29.72,4.81,1,1,direct,direct,1,24.06,13.419999999999998,1,1,home,24.06,13.419999999999998,1,1,meta,camp_af181295,ca,mobile,False,long_replacement_cycle,37,37,0,0,1.0,0.5577722360764754,0.011764705882352941,1,5,fresh,1,one_time_buyer,1,0,0,511,一般发展用户
cust_2ab06db5,2024-10-10 17:43:13,2024-10-10 17:43:13,1,39.78,39.78,0.0,0,1,google,google,1,24.12,14.39,1,1,beauty,24.12,14.39,1,1,google,camp_a1612d27,de,mobile,False,short_consumption_cycle,82,82,0,0,0.0,0.5966003316749585,0.18491484184914841,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2abb1fee,2024-08-22 00:02:41,2024-08-22 00:02:41,1,42.32,42.32,0.0,0,1,direct,direct,1,35.85,11.270000000000003,1,1,sports,35.85,11.270000000000003,1,1,direct,,us,mobile,True,medium_replacement_cycle,131,131,0,0,0.0,0.31436541143654123,0.10963455149501661,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2ac1635f,2024-04-22 14:37:06,2024-04-22 14:37:06,1,89.32,89.32,0.0,0,1,google,google,2,89.32,54.959999999999994,1,1,beauty,89.32,54.959999999999994,2,1,google,camp_d7621c33,ca,mobile,False,short_consumption_cycle,253,253,0,0,0.0,0.6153157187639946,0.7372262773722628,4,1,dormant,1,one_time_buyer,0,0,1,114,重要唤回用户
cust_2adb6b70,2024-05-19 16:56:18,2024-05-19 16:56:18,1,61.97,61.97,0.0,0,1,google,google,1,48.09,20.230000000000004,1,1,sports,48.09,20.230000000000004,1,1,google,camp_1399d2b3,de,mobile,False,medium_replacement_cycle,226,226,0,0,0.0,0.4206695778748181,0.23255813953488372,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_2b126e0c,2024-02-12 20:28:00,2024-02-12 20:28:00,1,201.46,201.46,0.0,0,1,direct,direct,2,201.46,109.2,1,1,fashion,201.46,109.2,2,1,organic,,fr,tablet,False,seasonal_cycle,323,323,0,0,0.0,0.542043085476025,0.9045454545454545,5,1,dormant,1,one_time_buyer,0,0,1,115,重要唤回用户
cust_2b25b74d,2024-11-25 22:22:44,2024-11-25 22:22:44,1,122.43,122.43,0.0,0,1,direct,direct,1,122.43,43.99000000000001,1,1,electronics,122.43,43.99000000000001,1,1,direct,,us,mobile,True,very_long_replacement_cycle,36,36,0,0,0.0,0.35930735930735935,0.51,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_2b4fcf0d,2024-10-14 11:46:56,2024-10-14 11:46:56,1,79.58,79.58,0.0,0,1,direct,direct,1,70.3,48.709999999999994,1,1,beauty,70.3,48.709999999999994,1,1,direct,,ca,desktop,False,short_consumption_cycle,78,78,0,0,0.0,0.6928876244665718,0.6520681265206812,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_2b55600f,2024-02-16 10:41:09,2024-02-16 10:41:09,1,45.49,45.49,0.0,0,1,google,google,1,36.25,24.54,1,1,beauty,36.25,24.54,1,1,google,camp_6e49b1b1,us,mobile,True,short_consumption_cycle,319,319,0,0,0.0,0.6769655172413793,0.2384428223844282,2,1,dormant,1,one_time_buyer,0,0,0,112,低价值流失用户
cust_2b57b4cb,2024-01-25 23:54:10,2024-01-25 23:54:10,1,119.52,119.52,0.0,0,1,organic,organic,1,104.26,70.61000000000001,1,1,fashion,104.26,70.61000000000001,1,1,organic,,de,desktop,True,seasonal_cycle,341,341,0,0,0.0,0.6772491847304816,0.7068181818181818,4,1,dormant,1,one_time_buyer,0,0,1,114,重要唤回用户
cust_2b68ebef,2024-05-26 13:33:30,2024-05-26 13:33:30,1,43.18,43.18,0.0,0,1,direct,direct,1,29.05,13.08,1,1,home,29.05,13.08,1,1,google,camp_3bb9e537,de,desktop,False,long_replacement_cycle,219,219,0,0,0.0,0.45025817555938036,0.1388235294117647,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2b728526,2024-10-14 18:14:23,2024-10-14 18:14:23,1,109.93,109.93,0.0,0,1,meta,meta,2,109.93,50.15,2,2,sports,63.76,20.659999999999997,1,1,meta,camp_c111cd2f,us,desktop,True,medium_replacement_cycle,78,78,0,0,0.0,0.45619939961793865,0.6943521594684385,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_2bc96755,2024-08-16 21:55:48,2024-08-16 21:55:48,1,70.38,70.38,15.27,1,1,organic,organic,2,76.37,47.94,2,2,fashion,46.73,30.79,1,1,organic,,us,mobile,False,seasonal_cycle,137,137,0,0,1.0,0.6277334031687835,0.2590909090909091,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_2c0e3b4d,2024-09-01 19:29:44,2024-09-01 19:29:44,1,159.67,159.67,0.0,0,1,organic,organic,1,159.67,55.459999999999994,1,1,electronics,159.67,55.459999999999994,1,1,organic,,ca,tablet,False,very_long_replacement_cycle,121,121,0,0,0.0,0.3473413916202167,0.7066666666666667,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_2c1d6cde,2024-11-03 14:38:05,2024-11-03 14:38:05,1,123.26,123.26,0.0,0,1,direct,direct,1,123.26,54.30000000000001,1,1,home,123.26,54.30000000000001,1,1,meta,camp_9b3f7d0d,us,desktop,False,long_replacement_cycle,58,58,0,0,0.0,0.4405322083400942,0.5905882352941176,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_2c67d97e,2024-06-23 22:50:37,2024-06-23 22:50:37,1,37.55,37.55,0.0,0,1,tiktok,tiktok,1,25.26,14.620000000000001,1,1,home,25.26,14.620000000000001,1,1,tiktok,camp_f93f31c4,de,desktop,False,long_replacement_cycle,191,191,0,0,0.0,0.5787806809184481,0.08,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2c8e4eaf,2024-04-10 17:24:30,2024-04-10 17:24:30,1,64.91,64.91,0.0,0,1,direct,direct,2,49.09,29.1,2,2,home,29.87,17.380000000000003,1,1,organic,,de,mobile,False,long_replacement_cycle,265,265,0,0,0.0,0.5927887553473212,0.23058823529411765,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_2cd063d5,2024-01-20 13:48:31,2024-01-20 13:48:31,1,244.83,244.83,0.0,0,1,direct,direct,2,229.84,89.06,1,1,home,229.84,89.06,2,1,direct,,uk,desktop,False,long_replacement_cycle,346,346,0,0,0.0,0.3874869474416986,0.8894117647058823,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_2cec2827,2024-04-01 12:59:52,2024-04-01 12:59:52,1,51.61,51.61,0.0,0,1,direct,direct,1,39.16,19.369999999999997,1,1,home,39.16,19.369999999999997,1,1,meta,camp_23377cc8,de,mobile,True,long_replacement_cycle,274,274,0,0,0.0,0.49463738508682326,0.1811764705882353,1,3,cooling,1,one_time_buyer,0,0,0,311,低价值流失用户
cust_2d3aa6b0,2024-04-28 09:17:16,2024-04-28 09:17:16,1,55.63,55.63,0.0,0,1,tiktok,tiktok,1,42.6,26.62,1,1,beauty,42.6,26.62,1,1,tiktok,camp_fbeb41f3,uk,mobile,False,short_consumption_cycle,247,247,0,0,0.0,0.6248826291079812,0.36496350364963503,2,1,dormant,1,one_time_buyer,0,0,0,112,低价值流失用户
cust_2d3f5d13,2024-07-29 14:25:43,2024-07-29 14:25:43,1,45.28,45.28,5.81,1,1,email,email,1,38.71,26.58,1,1,beauty,38.71,26.58,1,1,email,,uk,mobile,False,short_consumption_cycle,155,155,0,0,1.0,0.6866442779643502,0.23357664233576642,2,2,at_risk,1,one_time_buyer,0,0,0,212,低价值流失用户
cust_2d448732,2024-10-28 19:48:53,2024-10-28 19:48:53,1,66.19,66.19,15.0,1,1,google,google,1,81.19,26.769999999999996,1,1,sports,81.19,26.769999999999996,1,1,google,camp_ad501b20,de,mobile,True,medium_replacement_cycle,64,64,0,0,1.0,0.3297204089173543,0.2558139534883721,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_2da30d84,2024-04-16 15:46:09,2024-04-16 15:46:09,1,147.04,147.04,0.0,0,1,direct,direct,3,147.05,53.28,1,2,sports,147.05,53.28,3,1,direct,,us,desktop,False,medium_replacement_cycle,259,259,0,0,0.0,0.36232573954437264,0.8205980066445183,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_2dec8452,2024-11-11 14:18:16,2024-11-11 14:18:16,1,81.9,81.9,0.0,0,1,google,google,1,74.41,39.19,1,1,fashion,74.41,39.19,1,1,google,camp_f5844440,us,desktop,False,seasonal_cycle,50,50,0,0,0.0,0.5266765219728531,0.36818181818181817,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_2e046b3a,2024-03-04 21:21:16,2024-03-04 21:21:16,1,336.09,336.09,0.0,0,1,direct,direct,3,336.09000000000003,180.39999999999998,2,2,home,236.24,114.2,2,1,google,camp_526d6b9e,ca,desktop,False,long_replacement_cycle,302,302,0,0,0.0,0.5367609866404831,0.9505882352941176,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_2e478d40,2024-03-28 06:07:29,2024-03-28 06:07:29,1,151.26,151.26,0.0,0,1,meta,meta,1,137.06,79.4,1,1,home,137.06,79.4,1,1,meta,camp_ec14aa2d,fr,mobile,True,long_replacement_cycle,278,278,0,0,0.0,0.5793083321173209,0.7435294117647059,4,3,cooling,1,one_time_buyer,0,0,1,314,重要唤回用户
cust_2e741b2e,2024-02-21 07:53:51,2024-02-21 07:53:51,1,54.42,54.42,0.0,0,1,meta,meta,1,37.99,26.28,1,1,beauty,37.99,26.28,1,1,meta,camp_46be4040,de,tablet,False,short_consumption_cycle,314,314,0,0,0.0,0.6917609897341406,0.3357664233576642,2,1,dormant,1,one_time_buyer,0,0,0,112,低价值流失用户
cust_2ebc2573,2024-06-18 17:27:54,2024-06-18 17:27:54,1,53.79,53.79,10.0,1,1,direct,direct,1,53.49,24.3,1,1,home,53.49,24.3,1,1,tiktok,camp_185e844e,uk,mobile,False,long_replacement_cycle,196,196,0,0,1.0,0.4542905215928211,0.1976470588235294,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2eea2f44,2024-11-07 10:57:02,2024-11-07 10:57:02,1,156.57,156.57,0.0,0,1,organic,organic,1,156.57,52.36,1,1,electronics,156.57,52.36,1,1,organic,,de,mobile,False,very_long_replacement_cycle,54,54,0,0,0.0,0.3344191096634094,0.6933333333333334,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_2eefeec4,2024-03-29 00:55:31,2024-03-29 00:55:31,1,57.74,57.74,0.0,0,1,google,google,1,48.49,36.31,1,1,beauty,48.49,36.31,1,1,google,camp_07762b7a,us,mobile,False,short_consumption_cycle,277,277,0,0,0.0,0.7488141884924727,0.41362530413625304,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_2f206a99,2024-03-22 17:30:43,2024-03-22 17:30:43,1,106.67,106.67,26.67,1,1,organic,organic,2,133.35,60.68,2,2,home,122.09,53.25,1,1,organic,,fr,desktop,False,long_replacement_cycle,284,284,0,0,1.0,0.4550431196100488,0.48,3,3,cooling,1,one_time_buyer,0,0,0,313,低价值流失用户
cust_2f3ef398,2024-05-18 11:30:05,2024-05-18 11:30:05,1,96.77,96.77,0.0,0,1,direct,direct,1,96.77,35.849999999999994,1,1,electronics,96.77,35.849999999999994,1,1,meta,camp_66524020,us,mobile,False,very_long_replacement_cycle,227,227,0,0,0.0,0.3704660535289862,0.38666666666666666,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_2f4f147b,2024-02-06 21:44:37,2024-02-06 21:44:37,1,60.56,60.56,0.0,0,1,direct,direct,2,46.56,28.02,2,2,home,27.36,15.04,1,1,direct,,de,tablet,False,long_replacement_cycle,329,329,0,0,0.0,0.6018041237113402,0.21411764705882352,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_2f8158be,2024-06-17 13:19:20,2024-06-17 13:19:20,1,37.08,37.08,0.0,0,1,direct,direct,1,27.84,15.64,1,1,home,27.84,15.64,1,1,direct,,us,tablet,False,long_replacement_cycle,197,197,0,0,0.0,0.5617816091954023,0.07294117647058823,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_2fa8e3c7,2024-07-06 06:41:13,2024-07-06 06:41:13,1,28.9,28.9,0.0,0,1,direct,direct,1,19.21,11.71,1,1,beauty,19.21,11.71,1,1,email,,ca,desktop,False,short_consumption_cycle,178,178,0,0,0.0,0.6095783446121812,0.05596107055961071,1,2,at_risk,1,one_time_buyer,0,0,0,211,低价值流失用户
cust_2fb3aa6b,2024-09-16 21:30:44,2024-09-16 21:30:44,1,28.39,28.39,0.0,0,1,direct,direct,1,18.37,10.870000000000001,1,1,beauty,18.37,10.870000000000001,1,1,meta,camp_4378a8c3,fr,mobile,False,short_consumption_cycle,106,106,0,0,0.0,0.5917256396298313,0.043795620437956206,1,3,cooling,1,one_time_buyer,0,0,0,311,低价值流失用户
cust_2fd0b0ad,2024-05-03 07:31:56,2024-05-03 07:31:56,1,271.51,271.51,0.0,0,1,organic,organic,3,271.51,133.07000000000002,1,2,home,271.51,133.07000000000002,3,1,organic,,us,mobile,True,long_replacement_cycle,242,242,0,0,0.0,0.49011086147839866,0.9176470588235294,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_2fec24e5,2024-11-07 07:44:11,2024-11-07 07:44:11,1,94.27,94.27,0.0,0,1,direct,direct,1,94.27,35.739999999999995,1,1,sports,94.27,35.739999999999995,1,1,meta,camp_8686e64e,us,mobile,False,medium_replacement_cycle,54,54,0,0,0.0,0.37912379335949925,0.6046511627906976,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_3004b255,2024-04-16 21:37:43,2024-04-16 21:37:43,1,41.2,41.2,12.86,1,1,google,google,1,42.88,13.020000000000003,1,1,electronics,42.88,13.020000000000003,1,1,google,camp_b4a370cb,uk,desktop,False,very_long_replacement_cycle,259,259,0,0,1.0,0.3036380597014926,0.03666666666666667,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_302568c6,2024-02-27 17:28:12,2024-02-27 17:28:12,1,69.33,69.33,0.0,0,1,direct,direct,1,59.26,37.739999999999995,1,1,beauty,59.26,37.739999999999995,1,1,direct,,uk,mobile,True,short_consumption_cycle,308,308,0,0,0.0,0.6368545393182584,0.5474452554744526,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_304bf448,2024-11-22 06:28:58,2024-11-22 06:28:58,1,44.44,44.44,0.0,0,1,google,google,1,35.61,23.9,1,1,beauty,35.61,23.9,1,1,google,camp_1addbfa1,us,mobile,True,short_consumption_cycle,39,39,0,0,0.0,0.6711597865768042,0.22871046228710462,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_3065793f,2024-06-05 20:50:29,2024-06-05 20:50:29,1,123.67,123.67,0.0,0,1,direct,direct,1,117.32,58.21999999999999,1,1,home,117.32,58.21999999999999,1,1,organic,,us,tablet,False,long_replacement_cycle,209,209,0,0,0.0,0.49624957381520624,0.6,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_3070b472,2024-04-04 15:34:58,2024-04-04 15:34:58,1,165.49,165.49,0.0,0,1,direct,direct,2,165.48,61.69999999999999,1,1,sports,165.48,61.69999999999999,2,1,direct,,us,mobile,True,medium_replacement_cycle,271,271,0,0,0.0,0.37285472564660377,0.8471760797342193,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_30ba036d,2024-06-19 19:52:56,2024-06-19 19:52:56,1,337.83,337.83,59.62,1,1,google,google,3,397.43999999999994,109.25999999999996,1,1,electronics,397.43999999999994,109.25999999999996,3,1,google,camp_5551082b,fr,desktop,False,very_long_replacement_cycle,195,195,0,0,1.0,0.27490942028985504,0.9366666666666666,5,4,healthy,1,one_time_buyer,1,0,1,415,重要发展用户
cust_30e62ada,2024-04-28 07:01:58,2024-04-28 07:01:58,1,100.77,100.77,0.0,0,1,google,google,1,100.77,39.74999999999999,1,1,electronics,100.77,39.74999999999999,1,1,google,camp_42759d65,us,desktop,True,very_long_replacement_cycle,247,247,0,0,0.0,0.39446263768978856,0.41,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_30f510ea,2024-10-09 21:08:13,2024-10-09 21:08:13,1,287.96,287.96,0.0,0,1,meta,meta,2,287.96,150.04,1,1,home,287.96,150.04,2,1,meta,camp_cfb2b78c,uk,mobile,False,long_replacement_cycle,83,83,0,0,0.0,0.5210445895263232,0.9317647058823529,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_31253a5d,2024-08-24 09:29:47,2024-08-24 09:29:47,1,83.4,83.4,0.0,0,1,direct,direct,2,70.26,29.380000000000003,1,1,home,70.26,29.380000000000003,2,1,meta,camp_aa0f7a73,fr,mobile,True,long_replacement_cycle,129,129,0,0,0.0,0.4181611158553943,0.3247058823529412,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_315cc123,2024-09-01 20:53:16,2024-09-01 20:53:16,1,51.03,51.03,0.0,0,1,tiktok,tiktok,1,43.7,20.860000000000003,1,1,home,43.7,20.860000000000003,1,1,tiktok,camp_29f858de,us,mobile,False,long_replacement_cycle,121,121,0,0,0.0,0.4773455377574371,0.17647058823529413,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
