order_id,customer_id,order_date,payment_status,model,channel,touch_index,touch_count,path_length,weight,order_revenue,attributed_revenue
ord_3e426226,cust_83d93c8d,2024-02-02 15:44:01,paid,last_touch,direct,1,1,1,1.0,299.18,299.18
ord_3e426226,cust_83d93c8d,2024-02-02 15:44:01,paid,first_touch,direct,1,1,1,1.0,299.18,299.18
ord_3e426226,cust_83d93c8d,2024-02-02 15:44:01,paid,linear,direct,1,1,1,1.0,299.18,299.18
ord_3e426226,cust_83d93c8d,2024-02-02 15:44:01,paid,time_decay,direct,1,1,1,1.0,299.18,299.18
ord_fb34f0fc,cust_54bbd08c,2024-02-02 06:53:13,paid,last_touch,direct,1,1,1,1.0,49.02,49.02
ord_fb34f0fc,cust_54bbd08c,2024-02-02 06:53:13,paid,first_touch,google,1,1,1,1.0,49.02,49.02
ord_fb34f0fc,cust_54bbd08c,2024-02-02 06:53:13,paid,linear,google,1,1,1,1.0,49.02,49.02
ord_fb34f0fc,cust_54bbd08c,2024-02-02 06:53:13,paid,time_decay,google,1,1,1,1.0,49.02,49.02
ord_be6f6e77,cust_c1e49c1b,2024-02-02 02:11:00,paid,last_touch,organic,1,1,1,1.0,20.77,20.77
ord_be6f6e77,cust_c1e49c1b,2024-02-02 02:11:00,paid,first_touch,organic,1,1,1,1.0,20.77,20.77
ord_be6f6e77,cust_c1e49c1b,2024-02-02 02:11:00,paid,linear,organic,1,1,1,1.0,20.77,20.77
ord_be6f6e77,cust_c1e49c1b,2024-02-02 02:11:00,paid,time_decay,organic,1,1,1,1.0,20.77,20.77
ord_6e32c8df,cust_2a91dee4,2024-02-02 10:17:59,paid,last_touch,direct,1,1,1,1.0,90.87,90.87
ord_6e32c8df,cust_2a91dee4,2024-02-02 10:17:59,paid,first_touch,direct,1,1,1,1.0,90.87,90.87
ord_6e32c8df,cust_2a91dee4,2024-02-02 10:17:59,paid,linear,direct,1,1,1,1.0,90.87,90.87
ord_6e32c8df,cust_2a91dee4,2024-02-02 10:17:59,paid,time_decay,direct,1,1,1,1.0,90.87,90.87
ord_80738f26,cust_20928140,2024-02-02 10:39:28,paid,last_touch,meta,1,1,1,1.0,53.26,53.26
ord_80738f26,cust_20928140,2024-02-02 10:39:28,paid,first_touch,meta,1,1,1,1.0,53.26,53.26
ord_80738f26,cust_20928140,2024-02-02 10:39:28,paid,linear,meta,1,1,1,1.0,53.26,53.26
ord_80738f26,cust_20928140,2024-02-02 10:39:28,paid,time_decay,meta,1,1,1,1.0,53.26,53.26
ord_fb40cf6f,cust_c14d873d,2024-02-03 08:36:04,paid,last_touch,tiktok,1,1,1,1.0,79.72,79.72
ord_fb40cf6f,cust_c14d873d,2024-02-03 08:36:04,paid,first_touch,tiktok,1,1,1,1.0,79.72,79.72
ord_fb40cf6f,cust_c14d873d,2024-02-03 08:36:04,paid,linear,tiktok,1,1,1,1.0,79.72,79.72
ord_fb40cf6f,cust_c14d873d,2024-02-03 08:36:04,paid,time_decay,tiktok,1,1,1,1.0,79.72,79.72
ord_fa6c77fc,cust_be1c483a,2024-02-03 21:36:04,paid,last_touch,organic,1,1,1,1.0,142.09,142.09
ord_fa6c77fc,cust_be1c483a,2024-02-03 21:36:04,paid,first_touch,organic,1,1,1,1.0,142.09,142.09
ord_fa6c77fc,cust_be1c483a,2024-02-03 21:36:04,paid,linear,organic,1,1,1,1.0,142.09,142.09
ord_fa6c77fc,cust_be1c483a,2024-02-03 21:36:04,paid,time_decay,organic,1,1,1,1.0,142.09,142.09
ord_acd13bea,cust_e71148dd,2024-02-04 11:50:27,refunded,last_touch,tiktok,1,1,1,1.0,96.31,96.31
ord_acd13bea,cust_e71148dd,2024-02-04 11:50:27,refunded,first_touch,tiktok,1,1,1,1.0,96.31,96.31
ord_acd13bea,cust_e71148dd,2024-02-04 11:50:27,refunded,linear,tiktok,1,1,1,1.0,96.31,96.31
ord_acd13bea,cust_e71148dd,2024-02-04 11:50:27,refunded,time_decay,tiktok,1,1,1,1.0,96.31,96.31
ord_d5271c6b,cust_17f744c9,2024-02-04 19:09:31,paid,last_touch,direct,1,1,1,1.0,203.78,203.78
ord_d5271c6b,cust_17f744c9,2024-02-04 19:09:31,paid,first_touch,organic,1,1,1,1.0,203.78,203.78
ord_d5271c6b,cust_17f744c9,2024-02-04 19:09:31,paid,linear,organic,1,1,1,1.0,203.78,203.78
ord_d5271c6b,cust_17f744c9,2024-02-04 19:09:31,paid,time_decay,organic,1,1,1,1.0,203.78,203.78
ord_251d272f,cust_dff1198c,2024-02-04 18:40:35,paid,last_touch,organic,1,1,1,1.0,39.46,39.46
ord_251d272f,cust_dff1198c,2024-02-04 18:40:35,paid,first_touch,organic,1,1,1,1.0,39.46,39.46
ord_251d272f,cust_dff1198c,2024-02-04 18:40:35,paid,linear,organic,1,1,1,1.0,39.46,39.46
ord_251d272f,cust_dff1198c,2024-02-04 18:40:35,paid,time_decay,organic,1,1,1,1.0,39.46,39.46
ord_186edd0e,cust_7ab2672f,2024-02-04 12:04:38,refunded,last_touch,meta,1,1,1,1.0,49.64,49.64
ord_186edd0e,cust_7ab2672f,2024-02-04 12:04:38,refunded,first_touch,meta,1,1,1,1.0,49.64,49.64
ord_186edd0e,cust_7ab2672f,2024-02-04 12:04:38,refunded,linear,meta,1,1,1,1.0,49.64,49.64
ord_186edd0e,cust_7ab2672f,2024-02-04 12:04:38,refunded,time_decay,meta,1,1,1,1.0,49.64,49.64
ord_cbfe9315,cust_a38c7a42,2024-02-04 15:21:35,paid,last_touch,meta,1,1,1,1.0,51.48,51.48
ord_cbfe9315,cust_a38c7a42,2024-02-04 15:21:35,paid,first_touch,meta,1,1,1,1.0,51.48,51.48
ord_cbfe9315,cust_a38c7a42,2024-02-04 15:21:35,paid,linear,meta,1,1,1,1.0,51.48,51.48
ord_cbfe9315,cust_a38c7a42,2024-02-04 15:21:35,paid,time_decay,meta,1,1,1,1.0,51.48,51.48
ord_cd8d7c9e,cust_45cb4344,2024-02-04 11:45:00,paid,last_touch,direct,1,1,1,1.0,115.5,115.5
ord_cd8d7c9e,cust_45cb4344,2024-02-04 11:45:00,paid,first_touch,google,1,1,1,1.0,115.5,115.5
ord_cd8d7c9e,cust_45cb4344,2024-02-04 11:45:00,paid,linear,google,1,1,1,1.0,115.5,115.5
ord_cd8d7c9e,cust_45cb4344,2024-02-04 11:45:00,paid,time_decay,google,1,1,1,1.0,115.5,115.5
ord_088e30ed,cust_40079784,2024-02-04 07:54:50,paid,last_touch,direct,1,1,1,1.0,95.32,95.32
ord_088e30ed,cust_40079784,2024-02-04 07:54:50,paid,first_touch,tiktok,1,1,1,1.0,95.32,95.32
ord_088e30ed,cust_40079784,2024-02-04 07:54:50,paid,linear,tiktok,1,1,1,1.0,95.32,95.32
ord_088e30ed,cust_40079784,2024-02-04 07:54:50,paid,time_decay,tiktok,1,1,1,1.0,95.32,95.32
ord_046e04c5,cust_ec7e2551,2024-02-04 19:36:56,paid,last_touch,direct,1,1,1,1.0,127.5,127.5
ord_046e04c5,cust_ec7e2551,2024-02-04 19:36:56,paid,first_touch,google,1,1,1,1.0,127.5,127.5
ord_046e04c5,cust_ec7e2551,2024-02-04 19:36:56,paid,linear,google,1,1,1,1.0,127.5,127.5
ord_046e04c5,cust_ec7e2551,2024-02-04 19:36:56,paid,time_decay,google,1,1,1,1.0,127.5,127.5
ord_93902d8b,cust_6ffd9a72,2024-02-05 22:41:15,paid,last_touch,google,1,1,1,1.0,77.1,77.1
ord_93902d8b,cust_6ffd9a72,2024-02-05 22:41:15,paid,first_touch,google,1,1,1,1.0,77.1,77.1
ord_93902d8b,cust_6ffd9a72,2024-02-05 22:41:15,paid,linear,google,1,1,1,1.0,77.1,77.1
ord_93902d8b,cust_6ffd9a72,2024-02-05 22:41:15,paid,time_decay,google,1,1,1,1.0,77.1,77.1
ord_4f032828,cust_7d736f75,2024-02-05 09:44:49,paid,last_touch,direct,1,1,1,1.0,152.96,152.96
ord_4f032828,cust_7d736f75,2024-02-05 09:44:49,paid,first_touch,organic,1,1,1,1.0,152.96,152.96
ord_4f032828,cust_7d736f75,2024-02-05 09:44:49,paid,linear,organic,1,1,1,1.0,152.96,152.96
ord_4f032828,cust_7d736f75,2024-02-05 09:44:49,paid,time_decay,organic,1,1,1,1.0,152.96,152.96
ord_7711a994,cust_33515331,2024-02-05 18:28:00,paid,last_touch,organic,1,1,1,1.0,183.56,183.56
ord_7711a994,cust_33515331,2024-02-05 18:28:00,paid,first_touch,organic,1,1,1,1.0,183.56,183.56
ord_7711a994,cust_33515331,2024-02-05 18:28:00,paid,linear,organic,1,1,1,1.0,183.56,183.56
ord_7711a994,cust_33515331,2024-02-05 18:28:00,paid,time_decay,organic,1,1,1,1.0,183.56,183.56
ord_fc41e0ff,cust_f822c644,2024-02-05 15:30:48,paid,last_touch,email,1,1,1,1.0,131.31,131.31
ord_fc41e0ff,cust_f822c644,2024-02-05 15:30:48,paid,first_touch,email,1,1,1,1.0,131.31,131.31
ord_fc41e0ff,cust_f822c644,2024-02-05 15:30:48,paid,linear,email,1,1,1,1.0,131.31,131.31
ord_fc41e0ff,cust_f822c644,2024-02-05 15:30:48,paid,time_decay,email,1,1,1,1.0,131.31,131.31
ord_696956fa,cust_2f4f147b,2024-02-06 21:44:37,paid,last_touch,direct,1,1,1,1.0,60.56,60.56
ord_696956fa,cust_2f4f147b,2024-02-06 21:44:37,paid,first_touch,direct,1,1,1,1.0,60.56,60.56
ord_696956fa,cust_2f4f147b,2024-02-06 21:44:37,paid,linear,direct,1,1,1,1.0,60.56,60.56
ord_696956fa,cust_2f4f147b,2024-02-06 21:44:37,paid,time_decay,direct,1,1,1,1.0,60.56,60.56
ord_8c0a8ee2,cust_4e65c89e,2024-02-06 16:20:28,paid,last_touch,meta,1,1,1,1.0,190.06,190.06
ord_8c0a8ee2,cust_4e65c89e,2024-02-06 16:20:28,paid,first_touch,meta,1,1,1,1.0,190.06,190.06
ord_8c0a8ee2,cust_4e65c89e,2024-02-06 16:20:28,paid,linear,meta,1,1,1,1.0,190.06,190.06
ord_8c0a8ee2,cust_4e65c89e,2024-02-06 16:20:28,paid,time_decay,meta,1,1,1,1.0,190.06,190.06
ord_1883dffc,cust_044f0a3e,2024-02-06 22:20:15,paid,last_touch,direct,1,1,1,1.0,86.71,86.71
ord_1883dffc,cust_044f0a3e,2024-02-06 22:20:15,paid,first_touch,direct,1,1,1,1.0,86.71,86.71
ord_1883dffc,cust_044f0a3e,2024-02-06 22:20:15,paid,linear,direct,1,1,1,1.0,86.71,86.71
ord_1883dffc,cust_044f0a3e,2024-02-06 22:20:15,paid,time_decay,direct,1,1,1,1.0,86.71,86.71
ord_56f149c2,cust_1bc1c2b3,2024-02-06 02:20:09,paid,last_touch,meta,1,1,1,1.0,90.49,90.49
ord_56f149c2,cust_1bc1c2b3,2024-02-06 02:20:09,paid,first_touch,meta,1,1,1,1.0,90.49,90.49
ord_56f149c2,cust_1bc1c2b3,2024-02-06 02:20:09,paid,linear,meta,1,1,1,1.0,90.49,90.49
ord_56f149c2,cust_1bc1c2b3,2024-02-06 02:20:09,paid,time_decay,meta,1,1,1,1.0,90.49,90.49
ord_dbc09608,cust_ecd81674,2024-02-06 15:49:04,chargeback,last_touch,direct,1,1,1,1.0,206.24,206.24
ord_dbc09608,cust_ecd81674,2024-02-06 15:49:04,chargeback,first_touch,tiktok,1,1,1,1.0,206.24,206.24
ord_dbc09608,cust_ecd81674,2024-02-06 15:49:04,chargeback,linear,tiktok,1,1,1,1.0,206.24,206.24
ord_dbc09608,cust_ecd81674,2024-02-06 15:49:04,chargeback,time_decay,tiktok,1,1,1,1.0,206.24,206.24
ord_8fd24ddf,cust_27416f26,2024-02-07 21:36:35,paid,last_touch,tiktok,1,1,1,1.0,73.17,73.17
ord_8fd24ddf,cust_27416f26,2024-02-07 21:36:35,paid,first_touch,tiktok,1,1,1,1.0,73.17,73.17
ord_8fd24ddf,cust_27416f26,2024-02-07 21:36:35,paid,linear,tiktok,1,1,1,1.0,73.17,73.17
ord_8fd24ddf,cust_27416f26,2024-02-07 21:36:35,paid,time_decay,tiktok,1,1,1,1.0,73.17,73.17
ord_dfa08cba,cust_ec88d812,2024-02-07 17:23:01,paid,last_touch,organic,1,1,1,1.0,81.81,81.81
ord_dfa08cba,cust_ec88d812,2024-02-07 17:23:01,paid,first_touch,organic,1,1,1,1.0,81.81,81.81
ord_dfa08cba,cust_ec88d812,2024-02-07 17:23:01,paid,linear,organic,1,1,1,1.0,81.81,81.81
ord_dfa08cba,cust_ec88d812,2024-02-07 17:23:01,paid,time_decay,organic,1,1,1,1.0,81.81,81.81
ord_04852b85,cust_46f943ee,2024-02-07 15:47:12,paid,last_touch,direct,1,1,1,1.0,81.82,81.82
ord_04852b85,cust_46f943ee,2024-02-07 15:47:12,paid,first_touch,direct,1,1,1,1.0,81.82,81.82
ord_04852b85,cust_46f943ee,2024-02-07 15:47:12,paid,linear,direct,1,1,1,1.0,81.82,81.82
ord_04852b85,cust_46f943ee,2024-02-07 15:47:12,paid,time_decay,direct,1,1,1,1.0,81.82,81.82
ord_1dafd8da,cust_739128f7,2024-02-07 10:03:28,paid,last_touch,direct,1,1,1,1.0,160.83,160.83
ord_1dafd8da,cust_739128f7,2024-02-07 10:03:28,paid,first_touch,tiktok,1,1,1,1.0,160.83,160.83
ord_1dafd8da,cust_739128f7,2024-02-07 10:03:28,paid,linear,tiktok,1,1,1,1.0,160.83,160.83
ord_1dafd8da,cust_739128f7,2024-02-07 10:03:28,paid,time_decay,tiktok,1,1,1,1.0,160.83,160.83
ord_e8babe93,cust_fd19c8fb,2024-02-08 08:25:47,paid,last_touch,email,1,1,1,1.0,208.82,208.82
ord_e8babe93,cust_fd19c8fb,2024-02-08 08:25:47,paid,first_touch,email,1,1,1,1.0,208.82,208.82
ord_e8babe93,cust_fd19c8fb,2024-02-08 08:25:47,paid,linear,email,1,1,1,1.0,208.82,208.82
ord_e8babe93,cust_fd19c8fb,2024-02-08 08:25:47,paid,time_decay,email,1,1,1,1.0,208.82,208.82
ord_e76fda79,cust_eb3cfec4,2024-02-08 21:49:35,paid,last_touch,organic,1,1,1,1.0,42.03,42.03
ord_e76fda79,cust_eb3cfec4,2024-02-08 21:49:35,paid,first_touch,organic,1,1,1,1.0,42.03,42.03
ord_e76fda79,cust_eb3cfec4,2024-02-08 21:49:35,paid,linear,organic,1,1,1,1.0,42.03,42.03
ord_e76fda79,cust_eb3cfec4,2024-02-08 21:49:35,paid,time_decay,organic,1,1,1,1.0,42.03,42.03
ord_88a954e7,cust_631c0a98,2024-02-08 12:13:53,paid,last_touch,direct,1,1,1,1.0,99.98,99.98
ord_88a954e7,cust_631c0a98,2024-02-08 12:13:53,paid,first_touch,tiktok,1,1,1,1.0,99.98,99.98
ord_88a954e7,cust_631c0a98,2024-02-08 12:13:53,paid,linear,tiktok,1,1,1,1.0,99.98,99.98
ord_88a954e7,cust_631c0a98,2024-02-08 12:13:53,paid,time_decay,tiktok,1,1,1,1.0,99.98,99.98
ord_c5144a7a,cust_aff8fa47,2024-02-09 12:49:14,paid,last_touch,google,1,1,1,1.0,67.07,67.07
ord_c5144a7a,cust_aff8fa47,2024-02-09 12:49:14,paid,first_touch,google,1,1,1,1.0,67.07,67.07
ord_c5144a7a,cust_aff8fa47,2024-02-09 12:49:14,paid,linear,google,1,1,1,1.0,67.07,67.07
ord_c5144a7a,cust_aff8fa47,2024-02-09 12:49:14,paid,time_decay,google,1,1,1,1.0,67.07,67.07
ord_fd7bff2c,cust_93292c26,2024-02-09 09:48:28,paid,last_touch,google,1,1,1,1.0,53.66,53.66
ord_fd7bff2c,cust_93292c26,2024-02-09 09:48:28,paid,first_touch,google,1,1,1,1.0,53.66,53.66
ord_fd7bff2c,cust_93292c26,2024-02-09 09:48:28,paid,linear,google,1,1,1,1.0,53.66,53.66
ord_fd7bff2c,cust_93292c26,2024-02-09 09:48:28,paid,time_decay,google,1,1,1,1.0,53.66,53.66
ord_3ade2871,cust_e530b2d0,2024-02-09 07:51:43,paid,last_touch,tiktok,1,1,1,1.0,118.78,118.78
ord_3ade2871,cust_e530b2d0,2024-02-09 07:51:43,paid,first_touch,tiktok,1,1,1,1.0,118.78,118.78
ord_3ade2871,cust_e530b2d0,2024-02-09 07:51:43,paid,linear,tiktok,1,1,1,1.0,118.78,118.78
ord_3ade2871,cust_e530b2d0,2024-02-09 07:51:43,paid,time_decay,tiktok,1,1,1,1.0,118.78,118.78
ord_2c8da221,cust_d842ddb2,2024-02-10 09:19:26,refunded,last_touch,google,1,1,1,1.0,108.22,108.22
ord_2c8da221,cust_d842ddb2,2024-02-10 09:19:26,refunded,first_touch,google,1,1,1,1.0,108.22,108.22
ord_2c8da221,cust_d842ddb2,2024-02-10 09:19:26,refunded,linear,google,1,1,1,1.0,108.22,108.22
ord_2c8da221,cust_d842ddb2,2024-02-10 09:19:26,refunded,time_decay,google,1,1,1,1.0,108.22,108.22
ord_0a67aece,cust_725543b3,2024-02-10 18:35:39,paid,last_touch,tiktok,1,1,1,1.0,147.47,147.47
ord_0a67aece,cust_725543b3,2024-02-10 18:35:39,paid,first_touch,tiktok,1,1,1,1.0,147.47,147.47
ord_0a67aece,cust_725543b3,2024-02-10 18:35:39,paid,linear,tiktok,1,1,1,1.0,147.47,147.47
ord_0a67aece,cust_725543b3,2024-02-10 18:35:39,paid,time_decay,tiktok,1,1,1,1.0,147.47,147.47
ord_eef00cb9,cust_6df0cf50,2024-02-10 17:46:23,paid,last_touch,organic,1,1,1,1.0,140.84,140.84
ord_eef00cb9,cust_6df0cf50,2024-02-10 17:46:23,paid,first_touch,organic,1,1,1,1.0,140.84,140.84
ord_eef00cb9,cust_6df0cf50,2024-02-10 17:46:23,paid,linear,organic,1,1,1,1.0,140.84,140.84
ord_eef00cb9,cust_6df0cf50,2024-02-10 17:46:23,paid,time_decay,organic,1,1,1,1.0,140.84,140.84
ord_015f5961,cust_e3945d49,2024-02-10 08:00:01,paid,last_touch,email,1,1,1,1.0,82.07,82.07
ord_015f5961,cust_e3945d49,2024-02-10 08:00:01,paid,first_touch,email,1,1,1,1.0,82.07,82.07
ord_015f5961,cust_e3945d49,2024-02-10 08:00:01,paid,linear,email,1,1,1,1.0,82.07,82.07
ord_015f5961,cust_e3945d49,2024-02-10 08:00:01,paid,time_decay,email,1,1,1,1.0,82.07,82.07
ord_ee0c0516,cust_9883001c,2024-02-10 08:20:16,paid,last_touch,google,1,1,1,1.0,85.2,85.2
ord_ee0c0516,cust_9883001c,2024-02-10 08:20:16,paid,first_touch,google,1,1,1,1.0,85.2,85.2
ord_ee0c0516,cust_9883001c,2024-02-10 08:20:16,paid,linear,google,1,1,1,1.0,85.2,85.2
ord_ee0c0516,cust_9883001c,2024-02-10 08:20:16,paid,time_decay,google,1,1,1,1.0,85.2,85.2
ord_1854ceb4,cust_f13b0548,2024-02-11 10:43:00,paid,last_touch,direct,1,1,1,1.0,50.95,50.95
ord_1854ceb4,cust_f13b0548,2024-02-11 10:43:00,paid,first_touch,direct,1,1,1,1.0,50.95,50.95
ord_1854ceb4,cust_f13b0548,2024-02-11 10:43:00,paid,linear,direct,1,1,1,1.0,50.95,50.95
ord_1854ceb4,cust_f13b0548,2024-02-11 10:43:00,paid,time_decay,direct,1,1,1,1.0,50.95,50.95
ord_a2182ea2,cust_567ca1a1,2024-02-11 18:30:16,paid,last_touch,google,1,1,1,1.0,46.01,46.01
ord_a2182ea2,cust_567ca1a1,2024-02-11 18:30:16,paid,first_touch,google,1,1,1,1.0,46.01,46.01
ord_a2182ea2,cust_567ca1a1,2024-02-11 18:30:16,paid,linear,google,1,1,1,1.0,46.01,46.01
ord_a2182ea2,cust_567ca1a1,2024-02-11 18:30:16,paid,time_decay,google,1,1,1,1.0,46.01,46.01
ord_fd3623bf,cust_9a94c081,2024-02-11 23:03:07,paid,last_touch,email,1,1,1,1.0,50.2,50.2
ord_fd3623bf,cust_9a94c081,2024-02-11 23:03:07,paid,first_touch,email,1,1,1,1.0,50.2,50.2
ord_fd3623bf,cust_9a94c081,2024-02-11 23:03:07,paid,linear,email,1,1,1,1.0,50.2,50.2
ord_fd3623bf,cust_9a94c081,2024-02-11 23:03:07,paid,time_decay,email,1,1,1,1.0,50.2,50.2
ord_09e1d544,cust_14b9948a,2024-02-12 12:50:14,paid,last_touch,direct,1,1,1,1.0,130.83,130.83
ord_09e1d544,cust_14b9948a,2024-02-12 12:50:14,paid,first_touch,direct,1,1,1,1.0,130.83,130.83
ord_09e1d544,cust_14b9948a,2024-02-12 12:50:14,paid,linear,direct,1,1,1,1.0,130.83,130.83
ord_09e1d544,cust_14b9948a,2024-02-12 12:50:14,paid,time_decay,direct,1,1,1,1.0,130.83,130.83
ord_65f6e80d,cust_2b126e0c,2024-02-12 20:28:00,paid,last_touch,direct,1,1,1,1.0,201.46,201.46
ord_65f6e80d,cust_2b126e0c,2024-02-12 20:28:00,paid,first_touch,organic,1,1,1,1.0,201.46,201.46
ord_65f6e80d,cust_2b126e0c,2024-02-12 20:28:00,paid,linear,organic,1,1,1,1.0,201.46,201.46
ord_65f6e80d,cust_2b126e0c,2024-02-12 20:28:00,paid,time_decay,organic,1,1,1,1.0,201.46,201.46
ord_64f613d9,cust_c58435e5,2024-02-12 19:18:17,paid,last_touch,google,1,1,1,1.0,121.85,121.85
ord_64f613d9,cust_c58435e5,2024-02-12 19:18:17,paid,first_touch,google,1,1,1,1.0,121.85,121.85
ord_64f613d9,cust_c58435e5,2024-02-12 19:18:17,paid,linear,google,1,1,1,1.0,121.85,121.85
ord_64f613d9,cust_c58435e5,2024-02-12 19:18:17,paid,time_decay,google,1,1,1,1.0,121.85,121.85
ord_12ad8478,cust_f235577d,2024-02-12 09:01:10,paid,last_touch,tiktok,1,1,1,1.0,83.97,83.97
ord_12ad8478,cust_f235577d,2024-02-12 09:01:10,paid,first_touch,tiktok,1,1,1,1.0,83.97,83.97
ord_12ad8478,cust_f235577d,2024-02-12 09:01:10,paid,linear,tiktok,1,1,1,1.0,83.97,83.97
ord_12ad8478,cust_f235577d,2024-02-12 09:01:10,paid,time_decay,tiktok,1,1,1,1.0,83.97,83.97
ord_5ea2094b,cust_3dfdfadf,2024-02-12 20:24:51,paid,last_touch,direct,1,1,1,1.0,50.66,50.66
ord_5ea2094b,cust_3dfdfadf,2024-02-12 20:24:51,paid,first_touch,organic,1,1,1,1.0,50.66,50.66
ord_5ea2094b,cust_3dfdfadf,2024-02-12 20:24:51,paid,linear,organic,1,1,1,1.0,50.66,50.66
ord_5ea2094b,cust_3dfdfadf,2024-02-12 20:24:51,paid,time_decay,organic,1,1,1,1.0,50.66,50.66
ord_88c76cae,cust_83f28ab8,2024-02-13 16:04:32,paid,last_touch,direct,1,1,1,1.0,117.92,117.92
ord_88c76cae,cust_83f28ab8,2024-02-13 16:04:32,paid,first_touch,direct,1,1,1,1.0,117.92,117.92
ord_88c76cae,cust_83f28ab8,2024-02-13 16:04:32,paid,linear,direct,1,1,1,1.0,117.92,117.92
ord_88c76cae,cust_83f28ab8,2024-02-13 16:04:32,paid,time_decay,direct,1,1,1,1.0,117.92,117.92
ord_5692af64,cust_f4495334,2024-02-13 10:12:14,paid,last_touch,tiktok,1,1,1,1.0,74.32,74.32
ord_5692af64,cust_f4495334,2024-02-13 10:12:14,paid,first_touch,tiktok,1,1,1,1.0,74.32,74.32
ord_5692af64,cust_f4495334,2024-02-13 10:12:14,paid,linear,tiktok,1,1,1,1.0,74.32,74.32
ord_5692af64,cust_f4495334,2024-02-13 10:12:14,paid,time_decay,tiktok,1,1,1,1.0,74.32,74.32
ord_3717b203,cust_4ffd9b05,2024-02-13 17:57:47,paid,last_touch,email,1,1,1,1.0,227.4,227.4
ord_3717b203,cust_4ffd9b05,2024-02-13 17:57:47,paid,first_touch,email,1,1,1,1.0,227.4,227.4
ord_3717b203,cust_4ffd9b05,2024-02-13 17:57:47,paid,linear,email,1,1,1,1.0,227.4,227.4
ord_3717b203,cust_4ffd9b05,2024-02-13 17:57:47,paid,time_decay,email,1,1,1,1.0,227.4,227.4
ord_2acdcf4f,cust_2925af18,2024-02-14 08:36:05,paid,last_touch,organic,1,1,1,1.0,232.09,232.09
ord_2acdcf4f,cust_2925af18,2024-02-14 08:36:05,paid,first_touch,organic,1,1,1,1.0,232.09,232.09
ord_2acdcf4f,cust_2925af18,2024-02-14 08:36:05,paid,linear,organic,1,1,1,1.0,232.09,232.09
ord_2acdcf4f,cust_2925af18,2024-02-14 08:36:05,paid,time_decay,organic,1,1,1,1.0,232.09,232.09
ord_5cd67269,cust_d5c02e47,2024-02-14 06:38:33,paid,last_touch,meta,1,1,1,1.0,56.05,56.05
ord_5cd67269,cust_d5c02e47,2024-02-14 06:38:33,paid,first_touch,meta,1,1,1,1.0,56.05,56.05
ord_5cd67269,cust_d5c02e47,2024-02-14 06:38:33,paid,linear,meta,1,1,1,1.0,56.05,56.05
ord_5cd67269,cust_d5c02e47,2024-02-14 06:38:33,paid,time_decay,meta,1,1,1,1.0,56.05,56.05
ord_1d2f22f3,cust_651973c0,2024-02-14 21:27:49,paid,last_touch,direct,1,1,1,1.0,167.85,167.85
ord_1d2f22f3,cust_651973c0,2024-02-14 21:27:49,paid,first_touch,direct,1,1,1,1.0,167.85,167.85
ord_1d2f22f3,cust_651973c0,2024-02-14 21:27:49,paid,linear,direct,1,1,1,1.0,167.85,167.85
ord_1d2f22f3,cust_651973c0,2024-02-14 21:27:49,paid,time_decay,direct,1,1,1,1.0,167.85,167.85
ord_e1f26916,cust_a4654993,2024-02-14 21:17:02,paid,last_touch,google,1,1,1,1.0,66.58,66.58
ord_e1f26916,cust_a4654993,2024-02-14 21:17:02,paid,first_touch,google,1,1,1,1.0,66.58,66.58
ord_e1f26916,cust_a4654993,2024-02-14 21:17:02,paid,linear,google,1,1,1,1.0,66.58,66.58
ord_e1f26916,cust_a4654993,2024-02-14 21:17:02,paid,time_decay,google,1,1,1,1.0,66.58,66.58
ord_4cfeefce,cust_f71b94cd,2024-02-14 17:59:32,paid,last_touch,google,1,1,1,1.0,37.43,37.43
ord_4cfeefce,cust_f71b94cd,2024-02-14 17:59:32,paid,first_touch,google,1,1,1,1.0,37.43,37.43
ord_4cfeefce,cust_f71b94cd,2024-02-14 17:59:32,paid,linear,google,1,1,1,1.0,37.43,37.43
ord_4cfeefce,cust_f71b94cd,2024-02-14 17:59:32,paid,time_decay,google,1,1,1,1.0,37.43,37.43
ord_75d8babd,cust_405c2206,2024-02-14 05:31:06,paid,last_touch,direct,1,1,1,1.0,86.75,86.75
ord_75d8babd,cust_405c2206,2024-02-14 05:31:06,paid,first_touch,tiktok,1,1,1,1.0,86.75,86.75
ord_75d8babd,cust_405c2206,2024-02-14 05:31:06,paid,linear,tiktok,1,1,1,1.0,86.75,86.75
ord_75d8babd,cust_405c2206,2024-02-14 05:31:06,paid,time_decay,tiktok,1,1,1,1.0,86.75,86.75
ord_c7efce44,cust_c86fb05c,2024-02-15 13:36:47,paid,last_touch,google,1,1,1,1.0,32.78,32.78
ord_c7efce44,cust_c86fb05c,2024-02-15 13:36:47,paid,first_touch,google,1,1,1,1.0,32.78,32.78
ord_c7efce44,cust_c86fb05c,2024-02-15 13:36:47,paid,linear,google,1,1,1,1.0,32.78,32.78
ord_c7efce44,cust_c86fb05c,2024-02-15 13:36:47,paid,time_decay,google,1,1,1,1.0,32.78,32.78
ord_c3c83a39,cust_39155d9f,2024-02-15 14:46:19,paid,last_touch,direct,1,1,1,1.0,63.92,63.92
ord_c3c83a39,cust_39155d9f,2024-02-15 14:46:19,paid,first_touch,direct,1,1,1,1.0,63.92,63.92
